r0,rc,c
-0.3274792373348474,-1.4855055863410533,8073.300329932307
1.2871871327411675,1.3638449943368534,8074.464433848949
1.41860758427235,2.4882450322792513,8076.01084035868
1.3651070358541062,1.7288975531797066,8075.079138150001
-0.21990864031173651,-0.934295229775367,8073.417691542906
0.466796929938734,-0.17917900221718341,8073.451395499452
0.3268324838485237,0.44309823970143447,8074.678706404648
2.0876037710550603,1.8723468742595422,8074.896003968311
2.2410036202752903,2.548539303142251,8074.956747981473
-1.2761791053908016,-1.8421184874680145,8073.678395418885
0.7813838868262014,0.15214840933955076,8073.739070725064
0.7601385994065297,0.9636611268943446,8074.702313381254
1.328539704741303,1.4645215198288357,8074.525690068521
-0.2752659480752273,-0.973759982369903,8073.601923430975
0.028604306722197714,0.12800642114828542,8074.919805335901
1.0768902536905045,0.5931669787295543,8074.074830327927
1.7039097607666296,1.5534385248791311,8074.588267601848
-0.35519149039631714,-0.6584183987982528,8073.370906034473
1.3500336218647122,1.418025186663065,8074.600167366953
0.7477815620081059,0.8998105497951229,8074.671933761954
1.1975530191154813,0.8519786630481786,8074.175499752491
0.5671395917636708,0.4016958852828741,8074.642776126436
-0.3806043656944671,-0.2645406318097583,8074.566987557326
1.5196575194031743,1.1516586454013755,8074.199858551173
2.5339252469673954,3.583363203092522,8075.6951086475165
-0.21261724919663627,-0.38467676043942833,8074.190794203886
-1.2616386744582215,-2.1588675762350715,8072.689480878403
-0.5200301662735487,-1.2332032346732391,8072.673456101459
-0.07880526626018947,-0.7307683347584486,8073.2864342355615
0.9346222196295857,1.043882592950358,8074.910260167744
0.1583497243139672,-0.5595428533367164,8073.537352132709
1.2627239470753129,1.457383043772226,8074.476888204557
-0.0014766507102907944,-0.2577926617348594,8074.093570553884
0.18498472415389622,0.27758768909987575,8074.549173005164
0.5717429718030276,0.09402023887372868,8074.175479214
-0.7633927488723284,-2.1101893125655904,8072.718956524839
0.7565038005408432,0.9047189072882178,8074.360700567167
3.1014263781774813,3.7363508343525247,8075.330988705704
1.1895493504846937,0.7283371878673931,8074.066796983581
0.4829102283772209,0.3624316053428848,8074.008458334078
0.586802877050601,0.3777573441770406,8074.448455304678
0.42238728876037235,0.9425468398458312,8074.874081701954
1.6223392009870135,2.0106661471771035,8074.63864512781
1.283209880858694,1.5908060291847024,8075.061464643042
1.0072444092959276,1.2729510674077371,8074.643401692882
1.4882108043014413,2.1112358336519224,8075.184057839745
0.5256434982616183,0.3923240523022827,8074.094782982995
1.6173030744144823,2.0562161500959144,8075.200002912013
1.4177527756474526,0.9336787478139752,8074.283435120942
0.08509272813072455,-0.2936624342412215,8074.091174526702
0.21900362273075757,-0.1640580435828436,8073.734249965562
0.9391372791630528,0.8834612804337809,8074.833493922761
3.1479507988467414,3.935432024993567,8075.762329173377
0.5743233906278282,0.469531813142643,8074.23465156774
0.14099740645419268,-0.6278792858550668,8073.367386756366
-0.5845338214616969,-1.6855914651993236,8072.817778131315
-0.2729366116812224,-0.8769685523669999,8073.507851575143
-0.3628909356650085,-1.413786159312382,8072.718998141294
0.6174231236040676,0.3367655923595781,8074.176071254299
0.6937030318470181,0.35666228211105716,8073.962510042537
1.6695305913565492,1.8024068268217217,8074.8450171769455
-0.571942424761209,-1.4214718943317908,8073.231344159747
1.6351798117750547,1.5492937923442311,8074.215153560937
0.7454212272424164,0.6126437030066327,8074.4666794599825
2.005570490616777,1.7329329675706977,8074.073568356087
0.37490146301384164,0.30403299667342026,8074.148742131846
0.6044524685487119,0.1955419096293034,8074.132173589534
-0.6473507389932749,-1.6912414003856053,8072.983227382909
1.3455273393108014,1.2634099873828677,8074.652880189541
2.4310990534057524,2.979549762409986,8075.685835021308
2.132052342319488,1.993032837861816,8074.498328478687
-0.10197439785615359,-0.5847404698109473,8073.8887073993565
1.3095695334475579,1.9219438469723797,8075.584077327679
0.4880818570501936,0.44333621625159536,8074.371391548923
-0.0019759633735634274,-0.03561617421016139,8073.950515909425
1.4057613417837693,1.2457830360663222,8074.296997490319
-0.39791525512757375,-1.096666519671612,8073.4896231990715
0.40986047458676134,0.7550867593295351,8074.561227668969
0.6844163576575418,0.23258354868608694,8073.94676445006
0.8749246094390152,0.6844049111139356,8074.451361775824
-0.29724076769524044,-0.7159640063648616,8073.641804552569
1.105729359813371,0.9851399253903267,8074.252027188994
1.2300851220749673,1.5105025328222914,8075.009926124412
-0.05274334037106698,-0.9489152121431932,8072.88224440182
0.15550517865591007,-0.27093010740754275,8073.751950888001
0.8775358736879716,1.421840059007538,8074.95075078881
0.5653929173185467,0.19687592549599353,8073.943759664252
1.6964162977258885,1.2958399654113837,8074.135668502884
0.325371728262178,-0.19719998221374835,8073.870090472417
1.4925665607011376,1.2022594661069097,8074.104999228209
1.8189471955689087,1.696929995555315,8074.323906864028
1.973532446438487,2.194232501594864,8075.102580125449
0.39052410257648035,0.1886123229362523,8073.769556511252
1.1857669376826103,1.162143148125259,8074.601337949134
0.6736863647259476,0.5132359343787917,8074.196973752303
0.45566481243327417,0.2796253711936085,8074.196714738499
-0.1445670243421553,-0.9495147275820908,8073.024161875347
2.166824748365109,2.3195530128007285,8074.77311201463
2.5943596310276007,3.0701672944687557,8075.103368287096
-0.4652330488271119,-1.113506863922558,8073.628561399399
